id,para_id,label,title,abstract
621,4,15564262,cytochrome c is released in a single step during apoptosis.," cyt. c-gfp rescued respiration in cells lacking endogenous cytochrome c, and the duration of cytochrome c release was approximately 5 min in a variety of cell types induced to die by various forms of cellular stress"
622,5,15564262,cytochrome c is released in a single step during apoptosis.," in addition, we could observe no evidence of caspase-dependent amplification of cytochrome c release or changes in deltapsi(m) preceding the release of cyt. c-gfp"
623,6,15564262,cytochrome c is released in a single step during apoptosis., we conclude that there is a general mechanism responsible for cytochrome c release that proceeds in a single step that is independent of changes in deltapsi(m).
624,0,15564263,ceramide triggers an nf-kappab-dependent survival pathway through calpain.,"we have shown that c2 ceramide, a cell-permeable analog of this lipid second messenger, triggers an nf-kappab dependent survival pathway that counteracts cell death. activation of nf-kappab and subsequent induction of prosurvival genes relies on calpain activity and is prevented on silencing of the calpain small subunit (capn4) that is required for the function of ubiquitous calpains"
625,1,15564263,ceramide triggers an nf-kappab-dependent survival pathway through calpain.," we have demonstrated that p105 (nf-kappab1) and its proteolytic product p50 can be targets of micro- and milli-calpain in vitro and that a p50 deletion mutant, lacking both the n- and the c-terminal ends, is resistant to calpain-mediated degradation. capn4 silencing results in stabilization of endogenous p105 and p50 in diverse human cell lines"
626,2,15564263,ceramide triggers an nf-kappab-dependent survival pathway through calpain.," furthermore, p105 processing and activation of nf-kappab survival genes in response to c2 ceramide is impaired in capn4-/- mouse embryonic fibroblasts defective in calpain activity. altogether, these data argue for the existence of a ceramide-calpain-nf-kappab axis with prosurvival functions"
627,3,15564263,ceramide triggers an nf-kappab-dependent survival pathway through calpain.,
628,0,15564264,battling hypertension.,nan
629,0,15564265,ribosomes catch hsp70s.,nan
630,0,15564266,the end justifies the means.,nan
631,0,15564267,bow to your partner for signaling.,nan
632,0,15564268,competing for the cap.,nan
633,0,15564269,aster lights on rna.,nan
634,0,15564270,process or perish: quality control in mrna biogenesis.,"production of mature mrnas that encode functional proteins consists of a highly complex pathway of synthesis, processing and export. along this pathway, the mrna transcript is scrutinized by quality control machinery at numerous steps"
635,1,15564270,process or perish: quality control in mrna biogenesis., such extensive rna surveillance ensures that only correctly processed mature mrnas are translated and precludes production of aberrant transcripts that could encode mutant or possibly deleterious proteins.
636,0,15564271,bh3-only proteins: key regulators of neuronal apoptosis.,nan
637,0,15564272,cysteine protease inhibition prevents mitochondrial apoptosis-inducing factor (aif) release.,nan
638,0,15564273,long-distance apoptotic killing of cells is mediated by hydrogen peroxide in a mitochondrial ros-dependent fashion.,nan
639,0,15564274,the human papillomavirus 16 e6 protein can either protect or further sensitize cells to tnf: effect of dose.,"high-risk strains of human papillomavirus, including hpv 16, cause human cervical carcinomas, due in part to the activity of their e6 oncogene. e6 interacts with a number of cellular proteins involved in host-initiated apoptotic responses"
640,1,15564274,the human papillomavirus 16 e6 protein can either protect or further sensitize cells to tnf: effect of dose.," paradoxically, literature reports show that e6 can both protect cells from and sensitize cells to tumor necrosis factor (tnf). to examine this apparent contradiction, e6 was transfected into u2os cells and stable clones were treated with tnf"
641,2,15564274,the human papillomavirus 16 e6 protein can either protect or further sensitize cells to tnf: effect of dose.," intriguingly, clones with a high level of e6 expression displayed an increased sensitivity to tnf by undergoing apoptosis, while those with low expression were resistant. furthermore, tnf treatment of cells in which the expression of e6 was regulated by the addition of doxycycline demonstrated clearly that while low levels of e6 protect cells from tnf, high levels sensitize cells"
642,3,15564274,the human papillomavirus 16 e6 protein can either protect or further sensitize cells to tnf: effect of dose.," together, these results demonstrate that virus-host interactions can be complex and that both quantitative and qualitative aspects are important in determining outcome."
643,0,15564275,the pi3k inhibitor ly294002 prevents p53 induction by dna damage and attenuates chemotherapy-induced apoptosis.,the p53 tumor suppressor plays a key role in the natural protection against cancer. activation of p53 by dna-damaging agents can contribute to successful elimination of cancer cells via chemotherapy-induced apoptosis
644,1,15564275,the pi3k inhibitor ly294002 prevents p53 induction by dna damage and attenuates chemotherapy-induced apoptosis.," the phosphatidylinositol-3 kinase (pi3k) pathway, triggered in normal cells upon exposure to growth factors, regulates a cascade of proliferation and survival signals. the pi3k pathway is abnormally active in many cancers, thus making it an attractive target for inactivation in an attempt to achieve better cancer therapy"
